MsgID.LOCAL_VELOCITY,0.0000000,-0.8300000,-0.0100000,-0.0900000
MsgID.LOCAL_POSITION,77.6030000,-0.6494550,0.0186824,-2.9924631
MsgID.LOCAL_VELOCITY,77.6030000,-0.8394896,-0.0171391,-0.0943594
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932752,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.2600000,-0.0200000,-0.0600000
MsgID.LOCAL_POSITION,77.8530000,-0.7043706,-0.0404358,-2.9985948
MsgID.LOCAL_VELOCITY,77.8530000,0.2639339,-0.0215160,-0.0640917
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932765,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.8200000,0.0200000,0.0200000
MsgID.LOCAL_POSITION,78.1030000,-0.5564716,-0.0484245,-3.0005946
MsgID.LOCAL_VELOCITY,78.1030000,0.8242908,0.0231188,0.0216587
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932785,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.8200000,0.0400000,0.0200000
MsgID.LOCAL_POSITION,78.3530000,-0.3366344,0.1035983,-2.9994531
MsgID.LOCAL_VELOCITY,78.3530000,0.8291199,0.0485164,0.0266936
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932798,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.3900000,0.0100000,0.0800000
MsgID.LOCAL_POSITION,78.6030000,-0.1915552,-0.1215332,-3.0015764
MsgID.LOCAL_VELOCITY,78.6030000,0.3985211,0.0189521,0.0817983
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932800,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,0.0100000,0.0500000
MsgID.LOCAL_POSITION,78.8530000,-0.1704452,-0.0504113,-3.0080211
MsgID.LOCAL_VELOCITY,78.8530000,0.1571259,0.0162573,0.0577120
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932808,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,0.0100000,0.1500000
MsgID.LOCAL_POSITION,79.1030000,-0.0761360,0.0910254,-3.0059092
MsgID.LOCAL_VELOCITY,79.1030000,0.1042458,0.0114123,0.1516163
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932820,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,79.3530000,0.0592937,-0.0389664,-2.9984651
MsgID.LOCAL_VELOCITY,79.3530000,0.0625137,0.0003941,0.1070186
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7932827,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,79.6030000,0.1329263,0.1220591,-3.0069993
MsgID.LOCAL_VELOCITY,79.6030000,0.0203454,-0.0000809,0.0992344
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7932819,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.1400000
MsgID.LOCAL_POSITION,79.8530000,0.0449359,0.1213451,-3.0137439
MsgID.LOCAL_VELOCITY,79.8530000,-0.0037412,-0.0103657,0.1434250
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932810,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.1500000
MsgID.LOCAL_POSITION,80.1030000,-0.0513589,-0.0064115,-3.0075624
MsgID.LOCAL_VELOCITY,80.1030000,-0.0058706,-0.0145330,0.1549305
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932810,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1300000
MsgID.LOCAL_POSITION,80.3530000,-0.0548449,0.0688703,-3.0018938
MsgID.LOCAL_VELOCITY,80.3530000,0.0014181,-0.0088021,0.1327894
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932808,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0900000
MsgID.LOCAL_POSITION,80.6030000,-0.0757544,0.0370398,-3.0063779
MsgID.LOCAL_VELOCITY,80.6030000,0.0056404,-0.0109895,0.0925962
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932810,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0700000
MsgID.LOCAL_POSITION,80.8530000,-0.0537325,-0.1279387,-3.0015361
MsgID.LOCAL_VELOCITY,80.8530000,0.0085744,-0.0082319,0.0761570
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932824,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,81.1030000,0.0992112,-0.1337025,-2.9910426
MsgID.LOCAL_VELOCITY,81.1030000,0.0083446,0.0064557,0.0414442
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932813,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0800000
MsgID.LOCAL_POSITION,81.3530000,-0.0272286,0.0874657,-2.9822783
MsgID.LOCAL_VELOCITY,81.3530000,-0.0049089,0.0141360,-0.0891254
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932810,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1200000
MsgID.LOCAL_POSITION,81.6030000,-0.0597732,-0.0852841,-2.9864454
MsgID.LOCAL_VELOCITY,81.6030000,-0.0064426,0.0054556,-0.1234206
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932814,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1300000
MsgID.LOCAL_POSITION,81.8530000,-0.0098375,-0.1347580,-2.9832940
MsgID.LOCAL_VELOCITY,81.8530000,0.0049044,0.0091865,-0.1311186
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932810,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1300000
MsgID.LOCAL_POSITION,82.1040000,-0.0509967,-0.0430849,-2.9816740
MsgID.LOCAL_VELOCITY,82.1040000,0.0065296,0.0155900,-0.1334128
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932806,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1500000
MsgID.LOCAL_POSITION,82.3540000,-0.0961464,-0.0547575,-2.9872513
MsgID.LOCAL_VELOCITY,82.3540000,0.0078812,0.0113849,-0.1512674
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932799,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,82.6040000,-0.1741511,0.0778524,-2.9930902
MsgID.LOCAL_VELOCITY,82.6040000,0.0136983,0.0095711,-0.0604112
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932818,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,82.8540000,0.0349565,0.1064336,-2.9997692
MsgID.LOCAL_VELOCITY,82.8540000,0.0216033,-0.0022512,-0.0177220
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932814,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,83.1040000,-0.0122822,-0.0361207,-2.9939675
MsgID.LOCAL_VELOCITY,83.1040000,0.0124723,-0.0100625,0.0154050
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932799,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,83.3540000,-0.1836583,0.1018184,-2.9939704
MsgID.LOCAL_VELOCITY,83.3540000,0.0053826,-0.0066150,-0.0215435
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7932812,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.0100000
MsgID.LOCAL_POSITION,83.6040000,-0.0290848,-0.0621977,-3.0031791
MsgID.LOCAL_VELOCITY,83.6040000,0.0192448,-0.0100451,-0.0133380
MsgID.GLOBAL_POSITION,0.0000000,-122.3957539,37.7932814,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,83.8540000,-0.0140608,-0.1808377,-3.0079589
MsgID.LOCAL_VELOCITY,83.8540000,0.0187275,-0.0010078,0.0310665
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957539,37.7932817,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.1100000
MsgID.LOCAL_POSITION,84.1040000,0.0176947,-0.1757155,-3.0080745
MsgID.LOCAL_VELOCITY,84.1040000,0.0057261,0.0140888,0.1155873
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932818,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,0.0700000
MsgID.LOCAL_POSITION,84.3540000,0.0314188,-0.0147003,-3.0101366
MsgID.LOCAL_VELOCITY,84.3540000,-0.0008184,0.0230737,0.0759997
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932801,2.8510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,1.3700000
MsgID.LOCAL_POSITION,84.6040000,-0.1559386,0.0499852,-2.8517287
MsgID.LOCAL_VELOCITY,84.6040000,-0.0014256,0.0173459,1.3783915
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932798,2.4710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,1.8200000
MsgID.LOCAL_POSITION,84.8540000,-0.1882567,0.0815777,-2.4713640
MsgID.LOCAL_VELOCITY,84.8540000,0.0106521,0.0059133,1.8265278
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932803,2.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,1.9200000
MsgID.LOCAL_POSITION,85.1040000,-0.1348286,0.1718848,-2.0259833
MsgID.LOCAL_VELOCITY,85.1040000,0.0227119,-0.0066579,1.9269285
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932823,1.5580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,1.9100000
MsgID.LOCAL_POSITION,85.3540000,0.0890314,0.0149882,-1.5585908
MsgID.LOCAL_VELOCITY,85.3540000,0.0256171,-0.0188216,1.9173881
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932828,1.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,1.9600000
MsgID.LOCAL_POSITION,85.6040000,0.1482608,-0.0443888,-1.0732350
MsgID.LOCAL_VELOCITY,85.6040000,0.0102257,-0.0134540,1.9619555
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932826,0.5760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9300000
MsgID.LOCAL_POSITION,85.8540000,0.1196162,-0.0171838,-0.5761341
MsgID.LOCAL_VELOCITY,85.8540000,-0.0079806,-0.0024033,1.9336969
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932809,0.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.2100000
MsgID.LOCAL_POSITION,86.1040000,-0.0702247,-0.0112855,-0.1838564
MsgID.LOCAL_VELOCITY,86.1040000,0.0177151,0.0003762,0.2152220
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932812,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.3540000,-0.0360827,0.1192548,-0.1498414
MsgID.LOCAL_VELOCITY,86.3540000,-0.0000231,-0.0000135,0.0000467
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932815,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.6040000,-0.0044630,0.0483605,-0.1157326
MsgID.LOCAL_VELOCITY,86.6040000,0.0000208,-0.0000016,0.0000555
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932800,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.8540000,-0.1651871,-0.0538262,-0.0832706
MsgID.LOCAL_VELOCITY,86.8540000,-0.0000172,-0.0000085,0.0000606
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932811,0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.1040000,-0.0418905,-0.0382213,-0.0526517
MsgID.LOCAL_VELOCITY,87.1040000,0.0000031,-0.0000142,-0.0000082
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932809,0.0230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.3550000,-0.0717769,-0.1033414,-0.0234757
MsgID.LOCAL_VELOCITY,87.3550000,-0.0000019,-0.0000199,0.0000460
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932806,-0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.6050000,-0.0992250,0.0682080,0.0037313
MsgID.LOCAL_VELOCITY,87.6050000,-0.0000009,-0.0000010,-0.0000146
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932825,-0.0270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.8550000,0.1097144,0.1054402,0.0274682
MsgID.LOCAL_VELOCITY,87.8550000,0.0000468,-0.0000061,0.0001294
